hhidpn,hhidpn_padded,hhid,pn,year,wave,respondent_type,who_answered_raw,lb_rtype_raw,lb_eligible_raw,lb_completion_mode_raw,lb_record_present,source_who_answered_variable
521188020,521188020,521188,020,2012,11,,,4,1,1,1,NLB085
521188020,521188020,521188,020,2014,12,,,1,5,,1,OLB077
521188020,521188020,521188,020,2016,13,,,4,1,5,1,PLB077
521192010,521192010,521192,010,2010,10,,,4,1,5,1,MLB051
521192010,521192010,521192,010,2012,11,,,1,5,,1,NLB085
521192010,521192010,521192,010,2014,12,,,4,1,5,1,OLB077
521210010,521210010,521210,010,2010,10,1,1,4,1,1,1,MLB051
521210010,521210010,521210,010,2012,11,,,1,5,,1,NLB085
521210010,521210010,521210,010,2014,12,1,1,4,1,1,1,OLB077
521210010,521210010,521210,010,2016,13,,,1,5,,1,PLB077
521210011,521210011,521210,011,2012,11,,,1,5,,1,NLB085
521210011,521210011,521210,011,2014,12,1,1,4,1,1,1,OLB077
521210011,521210011,521210,011,2016,13,,,1,5,,1,PLB077
521218010,521218010,521218,010,2010,10,,,1,5,,1,MLB051
521218010,521218010,521218,010,2012,11,1,1,4,1,1,1,NLB085
521218010,521218010,521218,010,2014,12,,,1,5,,1,OLB077
521218010,521218010,521218,010,2016,13,1,1,4,1,1,1,PLB077
521224010,521224010,521224,010,2010,10,,,1,5,,1,MLB051
521224010,521224010,521224,010,2012,11,,,2,1,5,1,NLB085
521224010,521224010,521224,010,2014,12,,,1,5,,1,OLB077
521224010,521224010,521224,010,2016,13,1,1,4,1,1,1,PLB077
521224020,521224020,521224,020,2010,10,,,1,5,,1,MLB051
521224020,521224020,521224,020,2012,11,1,1,4,1,1,1,NLB085
521224020,521224020,521224,020,2014,12,,,1,5,,1,OLB077
521224020,521224020,521224,020,2016,13,1,1,4,1,1,1,PLB077
521229010,521229010,521229,010,2010,10,,,1,5,,1,MLB051
521229010,521229010,521229,010,2012,11,1,1,4,1,1,1,NLB085
521229010,521229010,521229,010,2014,12,,,1,5,,1,OLB077
521229010,521229010,521229,010,2016,13,1,1,4,1,1,1,PLB077
521229020,521229020,521229,020,2010,10,,,1,5,,1,MLB051
521229020,521229020,521229,020,2012,11,1,1,4,1,1,1,NLB085
521229020,521229020,521229,020,2014,12,,,1,5,,1,OLB077
521229020,521229020,521229,020,2016,13,,,2,1,5,1,PLB077
521231010,521231010,521231,010,2010,10,,,4,1,1,1,MLB051
521231010,521231010,521231,010,2012,11,,,1,5,,1,NLB085
521231020,521231020,521231,020,2010,10,1,1,4,1,1,1,MLB051
521231020,521231020,521231,020,2012,11,,,1,5,,1,NLB085
521237010,521237010,521237,010,2010,10,,,1,5,,1,MLB051
521237010,521237010,521237,010,2012,11,,,4,1,5,1,NLB085
521237010,521237010,521237,010,2014,12,,,1,5,,1,OLB077
521240010,521240010,521240,010,2010,10,,,1,5,,1,MLB051
521240010,521240010,521240,010,2012,11,1,1,4,1,1,1,NLB085
521240010,521240010,521240,010,2014,12,,,1,5,,1,OLB077
521240020,521240020,521240,020,2010,10,,,1,5,,1,MLB051
521240020,521240020,521240,020,2012,11,1,1,4,1,1,1,NLB085
521240020,521240020,521240,020,2014,12,,,1,5,,1,OLB077
521247010,521247010,521247,010,2012,11,,,4,1,5,1,NLB085
521247010,521247010,521247,010,2014,12,,,1,5,,1,OLB077
521247010,521247010,521247,010,2016,13,,,2,1,5,1,PLB077
521247020,521247020,521247,020,2010,10,,,1,5,,1,MLB051
521247020,521247020,521247,020,2012,11,,,4,1,5,1,NLB085
521247020,521247020,521247,020,2014,12,,,1,5,,1,OLB077
521247020,521247020,521247,020,2016,13,1,1,4,1,1,1,PLB077
521251010,521251010,521251,010,2010,10,1,1,4,1,1,1,MLB051
521251010,521251010,521251,010,2012,11,,,1,5,,1,NLB085
521251010,521251010,521251,010,2014,12,1,1,4,1,1,1,OLB077
521251010,521251010,521251,010,2016,13,,,1,5,,1,PLB077
521251020,521251020,521251,020,2010,10,1,1,4,1,1,1,MLB051
521251020,521251020,521251,020,2012,11,,,1,5,,1,NLB085
521251020,521251020,521251,020,2014,12,1,1,4,1,1,1,OLB077
521251020,521251020,521251,020,2016,13,,,1,5,,1,PLB077
521253010,521253010,521253,010,2010,10,,,4,1,5,1,MLB051
521253010,521253010,521253,010,2012,11,,,1,5,,1,NLB085
521253010,521253010,521253,010,2014,12,,,4,1,5,1,OLB077
521253010,521253010,521253,010,2016,13,,,1,5,,1,PLB077
521253020,521253020,521253,020,2010,10,,,4,1,5,1,MLB051
521253020,521253020,521253,020,2012,11,,,1,5,,1,NLB085
521253020,521253020,521253,020,2014,12,,,2,1,5,1,OLB077
521253020,521253020,521253,020,2016,13,,,1,5,,1,PLB077
521262010,521262010,521262,010,2010,10,1,1,4,1,1,1,MLB051
521262010,521262010,521262,010,2012,11,,,1,5,,1,NLB085
521262010,521262010,521262,010,2014,12,,,4,1,5,1,OLB077
521262010,521262010,521262,010,2016,13,,,1,5,,1,PLB077
521265010,521265010,521265,010,2010,10,,,1,5,,1,MLB051
521265010,521265010,521265,010,2012,11,1,1,4,1,1,1,NLB085
521265010,521265010,521265,010,2014,12,,,1,5,,1,OLB077
521265010,521265010,521265,010,2016,13,1,1,4,1,1,1,PLB077
521265020,521265020,521265,020,2010,10,,,1,5,,1,MLB051
521265020,521265020,521265,020,2012,11,,,4,1,5,1,NLB085
521265020,521265020,521265,020,2014,12,,,1,5,,1,OLB077
521265020,521265020,521265,020,2016,13,,,2,1,5,1,PLB077
521268010,521268010,521268,010,2010,10,,,1,5,,1,MLB051
521268010,521268010,521268,010,2012,11,,,4,1,5,1,NLB085
521268010,521268010,521268,010,2014,12,,,1,5,,1,OLB077
521268010,521268010,521268,010,2016,13,,,4,1,5,1,PLB077
521268020,521268020,521268,020,2010,10,,,1,5,,1,MLB051
521268020,521268020,521268,020,2012,11,,,4,1,5,1,NLB085
521268020,521268020,521268,020,2014,12,,,1,5,,1,OLB077
521268020,521268020,521268,020,2016,13,1,1,4,1,1,1,PLB077
521277010,521277010,521277,010,2010,10,,,1,5,,1,MLB051
521277010,521277010,521277,010,2012,11,,,4,1,5,1,NLB085
521277010,521277010,521277,010,2014,12,,,1,5,,1,OLB077
521277010,521277010,521277,010,2016,13,,,4,1,5,1,PLB077
521277011,521277011,521277,011,2014,12,,,1,5,,1,OLB077
521277011,521277011,521277,011,2016,13,,,2,1,5,1,PLB077
521284010,521284010,521284,010,2010,10,1,1,4,1,1,1,MLB051
521284010,521284010,521284,010,2012,11,,,1,5,,1,NLB085
521284010,521284010,521284,010,2014,12,1,1,4,1,1,1,OLB077
521284010,521284010,521284,010,2016,13,,,1,5,,1,PLB077
521288010,521288010,521288,010,2010,10,1,1,4,1,1,1,MLB051
521288010,521288010,521288,010,2012,11,,,1,5,,1,NLB085
521288010,521288010,521288,010,2014,12,1,1,4,1,1,1,OLB077
521288010,521288010,521288,010,2016,13,,,1,5,,1,PLB077
521291010,521291010,521291,010,2010,10,,,1,5,,1,MLB051
521291010,521291010,521291,010,2012,11,1,1,4,1,1,1,NLB085
521291010,521291010,521291,010,2014,12,,,1,5,,1,OLB077
521291010,521291010,521291,010,2016,13,1,1,4,1,1,1,PLB077
521298010,521298010,521298,010,2010,10,,,1,5,,1,MLB051
521298010,521298010,521298,010,2012,11,,,2,1,5,1,NLB085
521298010,521298010,521298,010,2016,13,,,2,1,5,1,PLB077
521298020,521298020,521298,020,2010,10,,,1,5,,1,MLB051
521298020,521298020,521298,020,2012,11,1,1,4,1,1,1,NLB085
521298020,521298020,521298,020,2014,12,,,1,5,,1,OLB077
521298020,521298020,521298,020,2016,13,1,1,4,1,1,1,PLB077
521299010,521299010,521299,010,2010,10,,,1,5,,1,MLB051
521299010,521299010,521299,010,2012,11,,,4,1,5,1,NLB085
521299010,521299010,521299,010,2014,12,,,1,5,,1,OLB077
521299020,521299020,521299,020,2010,10,,,1,5,,1,MLB051
521299020,521299020,521299,020,2014,12,,,1,5,,1,OLB077
521301010,521301010,521301,010,2010,10,,,1,5,,1,MLB051
521301010,521301010,521301,010,2016,13,,,4,1,5,1,PLB077
521313010,521313010,521313,010,2010,10,,,1,5,,1,MLB051
521313010,521313010,521313,010,2012,11,,,4,1,1,1,NLB085
521313010,521313010,521313,010,2014,12,,,1,5,,1,OLB077
521313010,521313010,521313,010,2016,13,,,4,1,5,1,PLB077
521313011,521313011,521313,011,2016,13,,,4,1,5,1,PLB077
521317010,521317010,521317,010,2010,10,,,4,1,5,1,MLB051
521317010,521317010,521317,010,2012,11,,,1,5,,1,NLB085
521317010,521317010,521317,010,2014,12,1,1,4,1,1,1,OLB077
521317010,521317010,521317,010,2016,13,,,1,5,,1,PLB077
521317020,521317020,521317,020,2010,10,,,4,1,5,1,MLB051
521317020,521317020,521317,020,2012,11,,,1,5,,1,NLB085
521317020,521317020,521317,020,2014,12,,,4,1,5,1,OLB077
521317020,521317020,521317,020,2016,13,,,1,5,,1,PLB077
521318010,521318010,521318,010,2010,10,1,1,4,1,1,1,MLB051
521318010,521318010,521318,010,2012,11,,,1,5,,1,NLB085
521318010,521318010,521318,010,2014,12,1,1,4,1,1,1,OLB077
521318010,521318010,521318,010,2016,13,,,1,5,,1,PLB077
521326010,521326010,521326,010,2010,10,,,1,5,,1,MLB051
521326010,521326010,521326,010,2012,11,1,1,4,1,1,1,NLB085
521326010,521326010,521326,010,2014,12,,,1,5,,1,OLB077
521326010,521326010,521326,010,2016,13,1,1,4,1,1,1,PLB077
521330010,521330010,521330,010,2010,10,1,1,4,1,1,1,MLB051
521330010,521330010,521330,010,2012,11,,,1,5,,1,NLB085
521330010,521330010,521330,010,2014,12,1,1,4,1,1,1,OLB077
521330010,521330010,521330,010,2016,13,,,1,5,,1,PLB077
521330020,521330020,521330,020,2010,10,1,1,4,1,1,1,MLB051
521330020,521330020,521330,020,2012,11,,,1,5,,1,NLB085
521330020,521330020,521330,020,2014,12,1,1,4,1,1,1,OLB077
521330020,521330020,521330,020,2016,13,,,1,5,,1,PLB077
521340010,521340010,521340,010,2010,10,,,1,5,,1,MLB051
521340010,521340010,521340,010,2012,11,1,1,4,1,1,1,NLB085
521340010,521340010,521340,010,2014,12,,,1,5,,1,OLB077
521340010,521340010,521340,010,2016,13,1,1,4,1,1,1,PLB077
521340020,521340020,521340,020,2010,10,,,1,5,,1,MLB051
521340020,521340020,521340,020,2012,11,1,1,4,1,1,1,NLB085
521340020,521340020,521340,020,2014,12,,,1,5,,1,OLB077
521340020,521340020,521340,020,2016,13,1,1,4,1,1,1,PLB077
521346010,521346010,521346,010,2010,10,1,1,4,1,1,1,MLB051
521346010,521346010,521346,010,2012,11,,,1,5,,1,NLB085
521346010,521346010,521346,010,2014,12,1,1,4,1,1,1,OLB077
521346010,521346010,521346,010,2016,13,,,1,5,,1,PLB077
521346020,521346020,521346,020,2010,10,1,1,4,1,1,1,MLB051
521346020,521346020,521346,020,2012,11,,,1,5,,1,NLB085
521346020,521346020,521346,020,2014,12,1,1,4,1,1,1,OLB077
521346020,521346020,521346,020,2016,13,,,1,5,,1,PLB077
521352010,521352010,521352,010,2010,10,1,1,4,1,1,1,MLB051
521352010,521352010,521352,010,2012,11,,,1,5,,1,NLB085
521352010,521352010,521352,010,2014,12,1,1,4,1,1,1,OLB077
521352010,521352010,521352,010,2016,13,,,1,5,,1,PLB077
521352020,521352020,521352,020,2010,10,1,1,4,1,1,1,MLB051
521352020,521352020,521352,020,2012,11,,,1,5,,1,NLB085
521352020,521352020,521352,020,2014,12,1,1,4,1,1,1,OLB077
521352020,521352020,521352,020,2016,13,,,1,5,,1,PLB077
521359010,521359010,521359,010,2010,10,,,1,5,,1,MLB051
521361010,521361010,521361,010,2010,10,,,1,5,,1,MLB051
521361010,521361010,521361,010,2012,11,,,4,1,5,1,NLB085
521361010,521361010,521361,010,2014,12,,,1,5,,1,OLB077
521361010,521361010,521361,010,2016,13,,,4,1,5,1,PLB077
521361020,521361020,521361,020,2010,10,,,1,5,,1,MLB051
521361020,521361020,521361,020,2012,11,,,4,1,1,1,NLB085
521361020,521361020,521361,020,2014,12,,,1,5,,1,OLB077
521361020,521361020,521361,020,2016,13,1,1,4,1,1,1,PLB077
521391010,521391010,521391,010,2010,10,,,4,1,5,1,MLB051
521391010,521391010,521391,010,2012,11,,,1,5,,1,NLB085
521391010,521391010,521391,010,2014,12,,,4,1,5,1,OLB077
521391010,521391010,521391,010,2016,13,,,1,5,,1,PLB077
521391020,521391020,521391,020,2010,10,,,4,1,5,1,MLB051
521391020,521391020,521391,020,2012,11,,,1,5,,1,NLB085
521391020,521391020,521391,020,2014,12,,,4,1,5,1,OLB077
521391020,521391020,521391,020,2016,13,,,1,5,,1,PLB077
521393010,521393010,521393,010,2010,10,,,4,1,5,1,MLB051
521393010,521393010,521393,010,2012,11,,,1,5,,1,NLB085
521393010,521393010,521393,010,2014,12,,,2,1,5,1,OLB077
521399010,521399010,521399,010,2010,10,,,1,5,,1,MLB051
521399010,521399010,521399,010,2012,11,1,1,4,1,1,1,NLB085
521399010,521399010,521399,010,2014,12,,,1,5,,1,OLB077
521399010,521399010,521399,010,2016,13,1,1,4,1,1,1,PLB077
521400010,521400010,521400,010,2010,10,1,1,4,1,1,1,MLB051
521400010,521400010,521400,010,2012,11,,,1,5,,1,NLB085
521400010,521400010,521400,010,2014,12,1,1,4,1,1,1,OLB077
521400010,521400010,521400,010,2016,13,,,1,5,,1,PLB077
521406010,521406010,521406,010,2010,10,,,1,5,,1,MLB051
521406010,521406010,521406,010,2012,11,,,4,1,1,1,NLB085
521406010,521406010,521406,010,2014,12,,,1,5,,1,OLB077
521406010,521406010,521406,010,2016,13,1,1,4,1,1,1,PLB077
521406020,521406020,521406,020,2010,10,,,1,5,,1,MLB051
521406020,521406020,521406,020,2012,11,,,4,1,5,1,NLB085
521407010,521407010,521407,010,2010,10,,,1,5,,1,MLB051
521407010,521407010,521407,010,2012,11,,,4,1,5,1,NLB085
521407010,521407010,521407,010,2014,12,,,1,5,,1,OLB077
521407020,521407020,521407,020,2010,10,,,1,5,,1,MLB051
521407020,521407020,521407,020,2012,11,,,4,1,5,1,NLB085
521407020,521407020,521407,020,2014,12,,,1,5,,1,OLB077
521409010,521409010,521409,010,2010,10,1,1,4,1,1,1,MLB051
521409010,521409010,521409,010,2012,11,,,1,5,,1,NLB085
521409010,521409010,521409,010,2014,12,1,1,4,1,1,1,OLB077
521409011,521409011,521409,011,2012,11,,,1,5,,1,NLB085
521409011,521409011,521409,011,2014,12,1,1,2,1,1,1,OLB077
521411010,521411010,521411,010,2010,10,,,4,1,5,1,MLB051
521428010,521428010,521428,010,2010,10,1,1,4,1,1,1,MLB051
521428010,521428010,521428,010,2012,11,,,1,5,,1,NLB085
521428010,521428010,521428,010,2014,12,1,1,4,1,1,1,OLB077
521428010,521428010,521428,010,2016,13,,,1,5,,1,PLB077
521428020,521428020,521428,020,2010,10,1,1,4,1,1,1,MLB051
521428020,521428020,521428,020,2012,11,,,1,5,,1,NLB085
521428020,521428020,521428,020,2014,12,1,1,4,1,1,1,OLB077
521428020,521428020,521428,020,2016,13,,,1,5,,1,PLB077
521439010,521439010,521439,010,2010,10,,,1,5,,1,MLB051
521439010,521439010,521439,010,2012,11,1,1,4,1,1,1,NLB085
521439010,521439010,521439,010,2014,12,,,1,5,,1,OLB077
521439010,521439010,521439,010,2016,13,1,1,4,1,1,1,PLB077
521439020,521439020,521439,020,2010,10,,,1,5,,1,MLB051
521439020,521439020,521439,020,2012,11,1,1,4,1,1,1,NLB085
521439020,521439020,521439,020,2014,12,,,1,5,,1,OLB077
521439020,521439020,521439,020,2016,13,1,1,4,1,1,1,PLB077
521444010,521444010,521444,010,2010,10,1,1,4,1,1,1,MLB051
521444010,521444010,521444,010,2012,11,,,1,5,,1,NLB085
521444010,521444010,521444,010,2014,12,1,1,4,1,1,1,OLB077
521444010,521444010,521444,010,2016,13,,,1,5,,1,PLB077
521444020,521444020,521444,020,2010,10,1,1,4,1,1,1,MLB051
521444020,521444020,521444,020,2012,11,,,1,5,,1,NLB085
521444020,521444020,521444,020,2014,12,1,1,4,1,1,1,OLB077
521444020,521444020,521444,020,2016,13,,,1,5,,1,PLB077
521462010,521462010,521462,010,2010,10,1,1,4,1,1,1,MLB051
521462010,521462010,521462,010,2012,11,,,1,5,,1,NLB085
521462010,521462010,521462,010,2014,12,1,1,4,1,1,1,OLB077
521462010,521462010,521462,010,2016,13,,,1,5,,1,PLB077
521462020,521462020,521462,020,2012,11,,,1,5,,1,NLB085
521462020,521462020,521462,020,2014,12,2,2,2,1,1,1,OLB077
521462020,521462020,521462,020,2016,13,,,1,5,,1,PLB077
521468010,521468010,521468,010,2010,10,,,1,5,,1,MLB051
521468010,521468010,521468,010,2012,11,,,4,1,5,1,NLB085
521468010,521468010,521468,010,2014,12,,,1,5,,1,OLB077
521468020,521468020,521468,020,2012,11,,,4,1,5,1,NLB085
521471010,521471010,521471,010,2010,10,,,4,1,5,1,MLB051
521471010,521471010,521471,010,2012,11,,,1,5,,1,NLB085
521471010,521471010,521471,010,2014,12,1,1,4,1,1,1,OLB077
521472010,521472010,521472,010,2010,10,1,1,4,1,1,1,MLB051
521472010,521472010,521472,010,2012,11,,,1,5,,1,NLB085
521472010,521472010,521472,010,2014,12,1,1,2,1,1,1,OLB077
521472010,521472010,521472,010,2016,13,,,1,5,,1,PLB077
521478010,521478010,521478,010,2010,10,,,1,5,,1,MLB051
521478010,521478010,521478,010,2012,11,,,4,1,5,1,NLB085
521480010,521480010,521480,010,2010,10,,,1,5,,1,MLB051
521480010,521480010,521480,010,2012,11,,,4,1,5,1,NLB085
521480010,521480010,521480,010,2014,12,,,1,5,,1,OLB077
521480010,521480010,521480,010,2016,13,,,4,1,5,1,PLB077
521480011,521480011,521480,011,2012,11,,,4,1,5,1,NLB085
521480020,521480020,521480,020,2010,10,,,1,5,,1,MLB051
521480020,521480020,521480,020,2012,11,1,1,4,1,1,1,NLB085
521480020,521480020,521480,020,2014,12,,,1,5,,1,OLB077
521480020,521480020,521480,020,2016,13,1,1,4,1,1,1,PLB077
521482010,521482010,521482,010,2010,10,,,1,5,,1,MLB051
521482010,521482010,521482,010,2012,11,1,1,4,1,1,1,NLB085
521482010,521482010,521482,010,2014,12,,,1,5,,1,OLB077
521482010,521482010,521482,010,2016,13,1,1,4,1,1,1,PLB077
521482020,521482020,521482,020,2010,10,,,1,5,,1,MLB051
521482020,521482020,521482,020,2012,11,1,1,4,1,1,1,NLB085
521482020,521482020,521482,020,2014,12,,,1,5,,1,OLB077
521482020,521482020,521482,020,2016,13,1,1,4,1,1,1,PLB077
521487010,521487010,521487,010,2010,10,,,1,5,,1,MLB051
521487010,521487010,521487,010,2012,11,1,1,2,1,1,1,NLB085
521487010,521487010,521487,010,2014,12,,,1,5,,1,OLB077
521487010,521487010,521487,010,2016,13,1,1,4,1,1,1,PLB077
521487020,521487020,521487,020,2010,10,,,1,5,,1,MLB051
521487020,521487020,521487,020,2014,12,,,1,5,,1,OLB077
521487020,521487020,521487,020,2016,13,1,1,4,1,1,1,PLB077
521488010,521488010,521488,010,2010,10,,,4,1,5,1,MLB051
521488010,521488010,521488,010,2012,11,,,1,5,,1,NLB085
521488010,521488010,521488,010,2014,12,1,1,4,1,1,1,OLB077
521488010,521488010,521488,010,2016,13,,,1,5,,1,PLB077
521488020,521488020,521488,020,2010,10,,,4,1,5,1,MLB051
521488020,521488020,521488,020,2012,11,,,1,5,,1,NLB085
521488020,521488020,521488,020,2014,12,,,4,1,5,1,OLB077
521488020,521488020,521488,020,2016,13,,,1,5,,1,PLB077
521488021,521488021,521488,021,2016,13,,,1,5,,1,PLB077
521497010,521497010,521497,010,2010,10,,,1,5,,1,MLB051
521497010,521497010,521497,010,2012,11,1,1,4,1,1,1,NLB085
521497010,521497010,521497,010,2014,12,,,1,5,,1,OLB077
521497010,521497010,521497,010,2016,13,1,1,4,1,1,1,PLB077
521497020,521497020,521497,020,2010,10,,,1,5,,1,MLB051
521497020,521497020,521497,020,2012,11,1,1,4,1,1,1,NLB085
521497020,521497020,521497,020,2014,12,,,1,5,,1,OLB077
521497020,521497020,521497,020,2016,13,1,1,4,1,1,1,PLB077
521498010,521498010,521498,010,2010,10,,,1,5,,1,MLB051
521498010,521498010,521498,010,2012,11,,,4,1,5,1,NLB085
521498010,521498010,521498,010,2014,12,,,1,5,,1,OLB077
521498010,521498010,521498,010,2016,13,,,4,1,5,1,PLB077
521498020,521498020,521498,020,2010,10,,,1,5,,1,MLB051
521498020,521498020,521498,020,2012,11,1,1,4,1,1,1,NLB085
521498020,521498020,521498,020,2014,12,,,1,5,,1,OLB077
521498020,521498020,521498,020,2016,13,1,1,4,1,1,1,PLB077
521535010,521535010,521535,010,2010,10,1,1,4,1,1,1,MLB051
521535010,521535010,521535,010,2012,11,,,1,5,,1,NLB085
521535010,521535010,521535,010,2014,12,1,1,4,1,1,1,OLB077
521535010,521535010,521535,010,2016,13,,,1,5,,1,PLB077
521541010,521541010,521541,010,2010,10,1,1,4,1,1,1,MLB051
521541010,521541010,521541,010,2012,11,,,1,5,,1,NLB085
521541010,521541010,521541,010,2014,12,1,1,4,1,1,1,OLB077
521541010,521541010,521541,010,2016,13,,,1,5,,1,PLB077
521541020,521541020,521541,020,2010,10,1,1,4,1,1,1,MLB051
521541020,521541020,521541,020,2012,11,,,1,5,,1,NLB085
521541020,521541020,521541,020,2014,12,1,1,4,1,1,1,OLB077
521541020,521541020,521541,020,2016,13,,,1,5,,1,PLB077
521546010,521546010,521546,010,2010,10,,,4,1,5,1,MLB051
521546010,521546010,521546,010,2014,12,,,2,1,5,1,OLB077
521546020,521546020,521546,020,2010,10,,,4,1,5,1,MLB051
521553010,521553010,521553,010,2010,10,,,1,5,,1,MLB051
521553010,521553010,521553,010,2012,11,1,1,4,1,1,1,NLB085
521553010,521553010,521553,010,2014,12,,,1,5,,1,OLB077
521555010,521555010,521555,010,2010,10,,,1,5,,1,MLB051
521555010,521555010,521555,010,2012,11,1,1,4,1,1,1,NLB085
521555010,521555010,521555,010,2014,12,,,1,5,,1,OLB077
521555010,521555010,521555,010,2016,13,1,1,4,1,1,1,PLB077
521562010,521562010,521562,010,2010,10,,,1,5,,1,MLB051
521562010,521562010,521562,010,2012,11,1,1,4,1,1,1,NLB085
521562010,521562010,521562,010,2014,12,,,1,5,,1,OLB077
521562010,521562010,521562,010,2016,13,1,1,4,1,1,1,PLB077
521562020,521562020,521562,020,2010,10,,,1,5,,1,MLB051
521562020,521562020,521562,020,2012,11,1,1,4,1,1,1,NLB085
521562020,521562020,521562,020,2014,12,,,1,5,,1,OLB077
521562020,521562020,521562,020,2016,13,1,1,4,1,1,1,PLB077
521575010,521575010,521575,010,2010,10,,,1,5,,1,MLB051
521575010,521575010,521575,010,2012,11,1,1,4,1,1,1,NLB085
521575010,521575010,521575,010,2014,12,,,1,5,,1,OLB077
521575010,521575010,521575,010,2016,13,,,4,1,5,1,PLB077
521575020,521575020,521575,020,2010,10,,,1,5,,1,MLB051
521575020,521575020,521575,020,2012,11,1,1,4,1,1,1,NLB085
521575020,521575020,521575,020,2014,12,,,1,5,,1,OLB077
521575020,521575020,521575,020,2016,13,1,1,4,1,1,1,PLB077
521581010,521581010,521581,010,2010,10,1,1,4,1,1,1,MLB051
521581010,521581010,521581,010,2012,11,,,1,5,,1,NLB085
521581010,521581010,521581,010,2014,12,1,1,4,1,1,1,OLB077
521581010,521581010,521581,010,2016,13,,,1,5,,1,PLB077
521581020,521581020,521581,020,2010,10,1,1,4,1,1,1,MLB051
521581020,521581020,521581,020,2012,11,,,1,5,,1,NLB085
521582010,521582010,521582,010,2010,10,,,1,5,,1,MLB051
521582010,521582010,521582,010,2012,11,1,1,4,1,1,1,NLB085
521582010,521582010,521582,010,2014,12,,,1,5,,1,OLB077
521582010,521582010,521582,010,2016,13,1,1,4,1,1,1,PLB077
521593010,521593010,521593,010,2010,10,1,1,4,1,1,1,MLB051
521593010,521593010,521593,010,2012,11,,,1,5,,1,NLB085
521593010,521593010,521593,010,2014,12,1,1,4,1,1,1,OLB077
521593010,521593010,521593,010,2016,13,,,1,5,,1,PLB077
521593020,521593020,521593,020,2010,10,1,1,4,1,1,1,MLB051
521593020,521593020,521593,020,2012,11,,,1,5,,1,NLB085
521593020,521593020,521593,020,2014,12,1,1,4,1,1,1,OLB077
